Source,Indicator,Type,Malicious_Confidence,Actors,Kill_Chains,Threat_Types
CrowdStrike,drive.google.dovvn-mail.com,domain,high,VELVETCHOLLIMA,,Targeted
Mandiant,dsfsdf.greenulz.com,fqdn,79
Mandiant,ftp://0:0@trip.greenulz.com/profile/frontend,url,71
Mandiant,http://otp.greenulz.com/assets/logo.png,url,40
Mandiant,green.smtper.cz,fqdn,100
Mandiant,g.smtper.cz,fqdn,70
Mandiant,otp.greenulz.com,fqdn,79
Mandiant,login.greenulz.com,fqdn,79
Mandiant,search.greenulz.com,fqdn,79
Mandiant,uvpv.zonestacks.com,fqdn,100
Mandiant,trip.greenulz.com,fqdn,79
Mandiant,sense.myetherwallet.co.in,fqdn,100
Mandiant,frog.smtper.co,fqdn,82
Mandiant,121.151.20.245,ipv4,64
Mandiant,http://xeoskin.co.kr/wp/wp-includes/SimplePie/Net/cross.php?op=3,url,100
Mandiant,nid.narvercorp.com,fqdn,79
Mandiant,naver.com.naverdns.co,fqdn,82
Mandiant,http://naveicoipc.tech/post.php,url,100
Mandiant,http://naveicoipc.tech/post2.php,url,100
Mandiant,http://user-privacy-center.com/assets/kl.edata,url,100
Mandiant,http://user-privacy-center.com/assets/wa.edata,url,100
Mandiant,https://dl.dropboxusercontent.com/s/k288s9tu2o53v41/zs_url.txt?dl=0,url,100
Mandiant,http://user-privacy-center.com/fupload.php,url,100
Mandiant,comodo.com,fqdn,0
Mandiant,graeslavur.com,fqdn,99
Mandiant,149.154.167.220,ipv4,50
Mandiant,8.8.8.8,ipv4,0
CrowdStrike,lowerp.onlinewebshop.net,domain,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,www.goooglesecurity.com,domain,high,,C2,Commodity|Criminal|Downloader|InformationStealer
CrowdStrike,www.seoulhobi.biz,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,tksrpdl.atwebpages.com,domain,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,quarez.atwebpages.com,domain,high,VELVETCHOLLIMA,Delivery,Downloader|Targeted
CrowdStrike,www.user-service.link,domain,unverified,,,CredentialHarvesting
CrowdStrike,user-service.link,domain,unverified,,,CredentialHarvesting
CrowdStrike,history-account.user-service.link,domain,unverified,,,CredentialHarvesting
CrowdStrike,ftp.user-service.link,domain,unverified,,,CredentialHarvesting
CrowdStrike,smartframesth.com,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,www.zeites.com,domain,low,VELVETCHOLLIMA,,Targeted
CrowdStrike,carolcolecatholicartist.com,domain,low,VELVETCHOLLIMA,,Targeted
CrowdStrike,https://beastmodser.club/sil/0304/d.php?na=version.gif,url,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://documentserver.site/dark/index.php?op=5,url,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,coinone.co.in,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://quarez.atwebpages.com/ny/,url,high,VELVETCHOLLIMA,Delivery|C2,Downloader|Targeted
CrowdStrike,nid.naver.corper.be,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,https://carolcolecatholicartist.com/wp-includes/js/jquery/articles/expres.php,url,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://manct.atwebpages.com/ck/,url,high,VELVETCHOLLIMA,Delivery|C2,Downloader|Targeted
CrowdStrike,https://carolcolecatholicartist.com/wp-includes/js/jquery/articles/Mzfmj0.hta,url,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,https://carolcolecatholicartist.com/wp-includes/js/jquery/articles/Mzfmj.hta,url,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,61.97.251.235,ip_address,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,beastmodser.club,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://pingguo2.atwebpages.com/home/jpg/download.php,url,high,VELVETCHOLLIMA,C2,Targeted
CrowdStrike,https://smartframesth.com/wp-includes/js/crop/mai/Pyojd0.hta,url,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://www.seoulhobi.biz/how/Fmaov0.hta,url,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,gloole.net,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://beastmodser.club/sil/0304/VOA_Korea.docx,url,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,manct.atwebpages.com,domain,high,VELVETCHOLLIMA,Delivery,Downloader|Targeted
CrowdStrike,http://www.seoulhobi.biz/method/expres.php,url,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://quarez.atwebpages.com/ny/ui.txt,url,high,VELVETCHOLLIMA,Delivery|C2,Downloader|Targeted
CrowdStrike,http://pingguo2.atwebpages.com/home/jpg/post.php,url,high,VELVETCHOLLIMA,C2,Targeted
CrowdStrike,nidlogin.naver.corper.be,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,https://www.zeites.com/wp-includes/js/jquery/ui/usaf/expres.php,url,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,https://carolcolecatholicartist.com/wp-includes/js/jquery/articles/cow.php,url,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://manct.atwebpages.com/ck/uy.txt,url,high,VELVETCHOLLIMA,Delivery|C2,Downloader|Targeted
CrowdStrike,myetherwallet.co.in,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,myetherwallet.com.mx,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,sssss.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,onedrive.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,autoconfig.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,drive.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,backup.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mx10.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,relay.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,com.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mx.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail6.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,yahoo.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.imap-login.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,imap.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,email.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,abc123x.lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,ftp.mail-service.win,domain,unverified,,,CredentialHarvesting
CrowdStrike,yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,ns2.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,smtpauth.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,check-up.work,domain,unverified,,,CredentialHarvesting
CrowdStrike,blog.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,sssss.lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,ftp.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,test.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,shop.apple.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,paypal.com.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,imap.mail.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,imap-login.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,scan.phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,hostmaster.phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mobile.paypal.com.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mta-sts.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.mobile.paypal.com.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail.yahoo.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,myaccount-settings.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,outlook.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,myaccount.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mytest001.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,hostmaster.lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,gateway.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,myaccount-ocnsetting.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mytest001.lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,smtp.comune.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail.unperu.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,hostmaster.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mta-sts.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,test.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,pop.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,smtp.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,yahoo.imap-login.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,myaccount.google.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.mail-service.win,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail-service.win,domain,unverified,,,CredentialHarvesting
CrowdStrike,yahoo.phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,pop3.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,scan.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mytest001.phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,authenication.admin-server.mail-service.win,domain,unverified,,,CredentialHarvesting
CrowdStrike,yahoo.lh-logs.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,yoko-calc-test.phlogin.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mx2.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,authsmtp.yalnoo.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,smtp.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,check-history.login-sec.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,login-protect.club,domain,medium,,,
CrowdStrike,microsoft-pro.host,domain,medium,,,
CrowdStrike,security-pro.online,domain,medium,,,
CrowdStrike,naver.cx,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,http://www.goooglesecurity.com/pony/webinstal/gate.php,url,unverified,,,Commodity|Criminal|Downloader|InformationStealer
Mandiant,nid.livelogin365.in.net,fqdn,55
Mandiant,nld.worldnaver.com,fqdn,79
Mandiant,kenyanews.atwebpages.com,fqdn,100
Mandiant,https://dusieme.com/panda/,url,71
Mandiant,https://dusieme.com/panda/r.php,url,71
Mandiant,https://dusieme.com/panda/TBS%20TV_Qs.docx,url,40
Mandiant,http://mainchksrh.com/emb0824/c.php?na=secur32.gif,url,40
Mandiant,www.nid-login.com,fqdn,79
Mandiant,www.imap-login.com,fqdn,79
Mandiant,www.helpnaver.com,fqdn,79
Mandiant,mail.naver.pm,fqdn,80
Mandiant,162.0.229.54,ipv4,33
Mandiant,myetherwallet.com.mx,fqdn,100
Mandiant,myetherwallet.co.in,fqdn,100
Mandiant,zonestacks.com,fqdn,79
Mandiant,tksrpdl.atwebpages.com,fqdn,100
Mandiant,157.7.184.11,ipv4,30
Mandiant,kovbas.market,fqdn,79
Mandiant,security-pro.online,fqdn,99
Mandiant,157.7.184.13,ipv4,30
Mandiant,www.goooglesecurity.com,fqdn,79
Mandiant,157.7.184.14,ipv4,30
Mandiant,microsoft-pro.host,fqdn,99
Mandiant,imap-login.com,fqdn,99
Mandiant,crphone.mireene.com,fqdn,100
Mandiant,185.205.211.254,ipv4,34
Mandiant,myaccoutsgoo.com,fqdn,98
Mandiant,https://christinadudley.com/public_html/includes/common/expres.php?op=1,url,71
Mandiant,client.coreavpn.kro.kr,fqdn,100
Mandiant,http://client.coreavpn.kro.kr/index.php,url,100
Mandiant,nbr.ink,fqdn,91
Mandiant,hugvarmain.live,fqdn,99
Mandiant,1ive.me,fqdn,80
Mandiant,temperaryerror.xyz,fqdn,93
Mandiant,temporaryerror.xyz,fqdn,92
Mandiant,https://www.rabadaun.com/wordpress/wp-content/themes/TEMP.so,url,71
Mandiant,mybobo.scienceontheweb.net,fqdn,100
Mandiant,mybobo.myartsonline.com,fqdn,100
Mandiant,foxhunter.medianewsonline.com,fqdn,100
Mandiant,mofako.com,fqdn,79
Mandiant,http://documentserver.site/dark/index.php?op=7,url,100
Mandiant,http://documentserver.site/dark/index.php?op=5,url,100
Mandiant,www.alpensiaresort.net,fqdn,100
Mandiant,connectter.atwebpages.com,fqdn,100
Mandiant,https://june.lovelyclient.ml/index.php,url,100
Mandiant,waels.onlinewebshop.net,fqdn,100
Mandiant,bnska.mypressonline.com,fqdn,100
Mandiant,mesii.myartsonline.com,fqdn,100
Mandiant,manstr.myartsonline.com,fqdn,100
Mandiant,rukagu.mypressonline.com,fqdn,100
Mandiant,quarez.atwebpages.com,fqdn,100
Mandiant,eucie091.myartsonline.com,fqdn,100
Mandiant,manct.atwebpages.com,fqdn,100
Mandiant,corper.be,fqdn,96
Mandiant,lh-logs.com,fqdn,99
Mandiant,phlogin.com,fqdn,79
Mandiant,naver.cx,fqdn,100
Mandiant,yalnoo.com,fqdn,79
Mandiant,210.92.18.164,ipv4,100
Mandiant,june.lovelyclient.ml,fqdn,100
Mandiant,secureanother.com,fqdn,100
Mandiant,www.zeites.com,fqdn,52
Mandiant,www.seoulhobi.biz,fqdn,86
Mandiant,batgalim.org.il,fqdn,69
Mandiant,http://23.106.122.16/dash/index.php?&ati=,url,27
Mandiant,http://23.106.122.16/dash/index.php,url,100
Mandiant,http://23.106.122.16/dash/patch.php,url,100
Mandiant,http://23.106.122.16/dash/patch.php?name=Image,url,20
Mandiant,foxonline123.onlinewebshop.net,fqdn,100
Mandiant,rywka.myartsonline.com,fqdn,100
Mandiant,lovelovelove.atwebpages.com,fqdn,100
Mandiant,pingguo2.atwebpages.com,fqdn,100
Mandiant,dktkglrkshqhfn.atwebpages.com,fqdn,100
Mandiant,uiwqa.myartsonline.com,fqdn,100
Mandiant,nknews.one,fqdn,78
Mandiant,pelebra.atwebpages.com,fqdn,100
Mandiant,user-service.link,fqdn,99
Mandiant,coinone.co.in,fqdn,100
Mandiant,check-up.work,fqdn,99
Mandiant,mail-service.win,fqdn,99
Mandiant,login-sec.com,fqdn,79
Mandiant,gloole.net,fqdn,100
Mandiant,sedopje.com,fqdn,90
Mandiant,yundy.mypressonline.com,fqdn,100
Mandiant,http://www.mechapia.com/_admin/nicerlnm/web/style/list.php?query=1,url,100
Mandiant,http://www.mechapia.com/_admin/nicerlnm/web/style/css/tmp?q=6,url,100
Mandiant,daum-security.com,fqdn,79
Mandiant,smartframesth.com,fqdn,100
Mandiant,carolcolecatholicartist.com,fqdn,52
Mandiant,https://dusieme.com/hwp/d.php?na=sched.gif,url,100
Mandiant,61.97.251.235,ipv4,100
Mandiant,lowerp.onlinewebshop.net,fqdn,100
Mandiant,gasfc.mypressonline.com,fqdn,100
Mandiant,bacal.mygamesonline.org,fqdn,100
Mandiant,http://exchange.amikbvx.cf/?query=5,url,40
Mandiant,login-protect.club,fqdn,100
Mandiant,beastmodser.club,fqdn,100
Mandiant,ahooc.com,fqdn,86
Mandiant,greenulz.com,fqdn,94
Mandiant,navuor.com,fqdn,90
CrowdStrike,security-privacy.member-service.work,domain,unverified,,,CredentialHarvesting
CrowdStrike,mailgw.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.dovvn-mail.com,domain,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,mail2.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,www.sec-live.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,bigwnet.com,domain,high,VELVETCHOLLIMA,,Suspicious|Targeted
CrowdStrike,out.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,nidhelpnaver.com,domain,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,member-service.work,domain,unverified,,,CredentialHarvesting
CrowdStrike,publication.alert-service.dovvn-mail.com,domain,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,drive.google.dovvn-mail.com,domain,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,mail9.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mailin.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mailx.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail5.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,server.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,authsmtp.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,a.mx.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,ms.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail.ocn-accounts.member-service.work,domain,unverified,,,CredentialHarvesting
CrowdStrike,imap.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,nidlogon.com,domain,medium,VELVETCHOLLIMA,,Suspicious|Targeted
CrowdStrike,mail1.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,relay.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mail02.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,webmail.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,correo.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,smtp.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,somalidoc.com,domain,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,dirwear.000webhostapp.com,domain,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,asssambly.mywebcommunity.org,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,alyssalove.getenjoyment.net,domain,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,voipgoogle.com,domain,unverified,,,
CrowdStrike,ybnm.navercloud.org,domain,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,wnqd.navercloud.org,domain,high,VELVETCHOLLIMA,,Targeted
CrowdStrike,rabadaun.com,domain,unverified,VELVETCHOLLIMA,,Targeted
CrowdStrike,naverdns.co,domain,low,VELVETCHOLLIMA,,Targeted
CrowdStrike,dhfj.naverdns.co,domain,low,VELVETCHOLLIMA,,Targeted
CrowdStrike,helpnaver.com,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,naver.com.pl,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,worldinfocontact.club,domain,medium,VELVETCHOLLIMA,,Targeted
CrowdStrike,goldbin.myartsonline.com,domain,medium,VELVETCHOLLIMA,Delivery|C2,Downloader|Targeted
CrowdStrike,mta-sts.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mx02.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,dovvn-mail.com,domain,high,VELVETCHOLLIMA,,Suspicious|Targeted
CrowdStrike,mailhost.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,logins.sec-live.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,remote.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,mx7.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,ns.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,ftp.hotrnall.com,domain,unverified,,,CredentialHarvesting
CrowdStrike,relay2.hotrnall.com,domain,unverified,,,CredentialHarvesting
